timestamp_ms,pid,cpu_burst_ms,ground_truth
4305222.48,20548,28.8245,BG
4305258.82,20546,4.5762,LC
4305259.63,20545,4.4332,LC
4305286.67,20547,4.4172,LC
4305286.72,20546,4.0858,LC
4305289.45,20545,5.0364,LC
4305301.46,20548,28.7998,BG
4305304.21,20547,4.5018,LC
4305312.84,20546,4.1375,LC
4305355.06,20545,4.3922,LC
4305366.59,20547,4.1293,LC
4305378.7,20548,26.1161,BG
4305386.52,20546,4.3888,LC
4305453.12,20548,24.9345,BG
4305467.2,20545,4.6244,LC
4305495.68,20547,4.2031,LC
4305525.54,20546,3.8796,LC
4305532.38,20548,29.2076,BG
4305532.74,20545,5.7374,LC
4305549.34,20547,4.6767,LC
4305556.72,20546,3.8786,LC
4305561.6,20545,4.7578,LC
4305579.08,20547,4.2252,LC
4305596.19,20546,4.0022,LC
4305600.83,20545,3.8547,LC
4305614.87,20548,32.2836,BG
4305615.66,20547,7.3202,LC
4305617.98,20546,7.4736,LC
4305618.28,20545,5.9277,LC
4305681.12,20547,5.0443,LC
4305687.58,20546,6.2295,LC
4305692.73,20548,27.4371,BG
4305698.9,20547,5.6977,LC
4305741.46,20545,6.1926,LC
4305741.53,20546,7.2882,LC
4305741.59,20545,9.0417,LC
4305760.17,20547,3.8959,LC
4305770.92,20548,27.9182,BG
4305779.99,20546,4.8891,LC
4305797.59,20545,4.0659,LC
4305806.87,20547,3.9781,LC
4305814.09,20546,5.0427,LC
4305815.7,20545,4.5034,LC
4305830.81,20547,4.2815,LC
4305846.41,20548,24.0596,BG
4305865.68,20546,4.2497,LC
4305885.96,20545,4.5633,LC
4305896.92,20547,3.9175,LC
4305924.88,20546,7.3398,LC
4305926.11,20545,5.3718,LC
4305929.18,20548,33.3879,BG
4305935.17,20547,6.2487,LC
4305944.16,20546,6.7164,LC
4305944.22,20545,4.3201,LC
4305952.48,20547,4.0463,LC
4305961.74,20545,4.3368,LC
4306011.81,20548,32.2038,BG
4306039.49,20546,4.2045,LC
4306044.06,20547,4.2293,LC
4306049.89,20545,6.7942,LC
4306085.58,20546,4.0879,LC
4306087.07,20548,25.208,BG
4306104.22,20547,4.4179,LC
4306135.36,20545,4.8824,LC
4306146.64,20546,4.0226,LC
4306163.38,20548,26.1308,BG
4306170.25,20547,5.3972,LC
4306211.94,20545,5.0089,LC
4306213.26,20546,4.9335,LC
4306237.74,20547,4.7109,LC
4306237.99,20548,24.2994,BG
4306251.98,20545,4.1077,LC
4306281.04,20546,5.0253,LC
4306313.18,20547,6.6169,LC
4306314.36,20548,26.097,BG
4306321.91,20545,4.0022,LC
4306335.19,20546,4.0101,LC
4306343.82,20547,6.1956,LC
4306344.22,20545,4.894,LC
4306374.12,20546,4.1561,LC
4306374.93,20547,4.6607,LC
4306380.71,20545,4.1404,LC
4306385.73,20546,4.5759,LC
4306393.17,20548,28.4145,BG
4306417.75,20547,4.583,LC
4306444.23,20545,4.3618,LC
4306467.51,20548,23.3106,BG
4306481.61,20546,4.0171,LC
4306519.58,20547,4.4447,LC
4306541.18,20548,24.0261,BG
4306615.54,20548,24.1307,BG
4306672.23,20545,4.1753,LC
4306691.47,20548,25.634,BG
4306766.69,20548,25.1016,BG
4306844.35,20548,26.5634,BG
4306891.16,20546,3.9778,LC
4306917.45,20548,23.3931,BG
4306949.67,20547,4.5017,LC
4306992.89,20548,25.7992,BG
4307016.64,20545,4.9759,LC
4307068.12,20548,24.6664,BG
4307145.95,20548,25.4448,BG
4307199.93,20546,4.702,LC
4307221.94,20548,27.8783,BG
4307295.12,20548,23.2097,BG
4307315.12,20547,6.6135,LC
4307316.43,20545,4.9083,LC
4307322.45,20546,3.976,LC
4307332.81,20547,4.0972,LC
4307377.71,20548,25.6681,BG
4307377.87,20545,3.9923,LC
4307386.03,20546,4.1904,LC
4307395.6,20547,8.6662,LC
4307402.7,20545,4.5291,LC
4307413.62,20546,4.1973,LC
4307419.46,20547,4.3314,LC
4307425.24,20545,4.3236,LC
4307446.35,20546,5.1519,LC
4307448.15,20548,26.2427,BG
4307448.3,20547,6.8424,LC
4307450.76,20545,6.2893,LC
4307465.26,20546,4.3274,LC
4307474.89,20547,4.6465,LC
4307496.09,20545,4.3918,LC
4307504.01,20546,4.4054,LC
4307523.67,20548,25.8401,BG
4307540.67,20547,4.0254,LC
4307555.08,20545,4.2267,LC
4307556.26,20546,3.9066,LC
4307597.86,20548,24.0583,BG
4307604.32,20547,4.1847,LC
4307639.42,20545,4.5747,LC
4307645.21,20546,4.1558,LC
4307673.5,20548,25.4796,BG
4307675.13,20547,4.7726,LC
4307690.46,20545,5.2039,LC
4307751.11,20546,5.9047,LC
4307754.36,20547,5.7271,LC
4307754.89,20548,30.7094,BG
4307800.85,20545,4.7717,LC
4307810.03,20546,4.3945,LC
4307832.82,20548,27.7761,BG
4307840.28,20547,6.1978,LC
4307843.42,20545,4.3747,LC
4307854.46,20546,4.0313,LC
4307882.65,20547,5.8843,LC
4307887.45,20545,4.9754,LC
4307914.42,20546,4.3057,LC
4307914.53,20548,31.4604,BG
4307916.43,20547,4.8853,LC
4307933.42,20545,6.808,LC
4307983.11,20546,5.7347,LC
4307992.64,20548,28.1288,BG
4307994.85,20547,4.6792,LC
4308012.85,20546,8.0278,LC
4308013.06,20545,7.9221,LC
4308015.36,20547,5.3012,LC
4308024.74,20545,4.1046,LC
4308057.14,20546,4.2579,LC
4308078.57,20548,26.198,BG
4308081.16,20547,8.9433,LC
4308083.11,20545,6.2649,LC
4308083.79,20546,4.8792,LC
4308127.78,20547,4.0671,LC
4308146.32,20548,27.1015,BG
4308153.21,20545,4.1742,LC
4308159.78,20546,4.2577,LC
4308176.26,20547,8.399,LC
4308177.44,20545,7.6942,LC
4308220.52,20548,23.8912,BG
4308232.95,20546,7.2877,LC
4308235.79,20545,5.4646,LC
4308291.99,20547,4.5003,LC
4308296.44,20548,25.8715,BG
4308300.81,20546,5.1327,LC
4308322.87,20545,4.7773,LC
4308329.44,20547,5.0242,LC
4308335.56,20546,4.2394,LC
4308361.2,20545,4.4396,LC
4308373.37,20548,26.5879,BG
4308384.07,20547,4.373,LC
4308420.11,20546,4.4733,LC
4308434.32,20545,4.352,LC
4308434.79,20547,8.4695,LC
4308450.36,20545,4.514,LC
4308454.96,20548,30.6267,BG
4308483.34,20546,4.1861,LC
4308507.11,20547,4.4952,LC
4308507.39,20545,4.0807,LC
4308529.06,20548,23.9669,BG
4308554.77,20546,4.4952,LC
4308597.42,20545,6.0702,LC
4308599.34,20547,9.6481,LC
4308604.87,20546,4.4415,LC
4308607.49,20548,28.309,BG
4308610.46,20545,4.0745,LC
4308630.47,20547,4.517,LC
4308654.81,20546,4.4013,LC
4308658.31,20545,5.6499,LC
4308671.41,20547,4.2003,LC
4308681.85,20548,24.0273,BG
4308696.67,20545,7.1474,LC
4308696.73,20546,8.3309,LC
4308717.86,20547,4.3642,LC
4308718.05,20546,4.183,LC
4308733.45,20545,5.0292,LC
4308739.65,20547,6.7591,LC
4308753.27,20546,7.3135,LC
4308757.33,20545,4.5754,LC
4308765.58,20547,5.2549,LC
4308774.65,20546,6.324,LC
4308776.29,20548,42.2809,BG
4308843.36,20545,8.6904,LC
4308843.52,20547,6.9382,LC
4308852.16,20548,25.6084,BG
4308869.17,20546,4.5032,LC
4308870.36,20545,6.8316,LC
4308874.69,20547,7.4716,LC
4308892.97,20546,4.8156,LC
4308904.02,20545,4.0306,LC
4308914.98,20547,4.2036,LC
4308929.54,20548,27.3667,BG
4308949.52,20546,4.6217,LC
4308977.52,20545,17.7453,LC
4308977.71,20547,15.4306,LC
4309004.43,20547,4.0291,LC
4309006.95,20546,17.5411,LC
4309014.9,20545,7.096,LC
4309028.38,20548,48.1483,BG
4309037.04,20547,4.046,LC
4309043.84,20546,3.9462,LC
4309059.75,20545,4.7558,LC
