timestamp_ms,pid,cpu_burst_ms,ground_truth
12046711.59,31718,4.1339,LC
12046718.14,31719,4.5859,LC
12046738.34,31717,4.096,LC
12046777.98,31720,23.1711,BG
12046851.6,31720,23.532,BG
12046925.71,31720,24.0504,BG
12047000.74,31720,24.8377,BG
12047082.16,31718,7.9844,LC
12047087.57,31720,36.6704,BG
12047168.14,31720,30.0907,BG
12047228.12,31719,4.4719,LC
12047244.12,31717,4.8856,LC
12047244.77,31720,26.6369,BG
12047277.54,31718,3.9731,LC
12047319.88,31720,24.9069,BG
12047347.48,31719,4.1159,LC
12047379.17,31717,3.9915,LC
12047395.13,31720,25.1001,BG
12047450.83,31718,8.0921,LC
12047470.12,31720,24.9782,BG
12047543.17,31720,22.8297,BG
12047566.25,31719,4.0257,LC
12047598.93,31717,4.0275,LC
12047618.01,31720,24.5629,BG
12047694.38,31720,26.2299,BG
12047769.69,31720,25.1874,BG
12047796.81,31718,4.0689,LC
12047845.66,31720,24.2684,BG
12047863.2,31719,4.1006,LC
12047864.23,31717,4.6731,LC
12047918.82,31720,23.0854,BG
12047923.77,31718,4.0428,LC
12047993.68,31720,24.7278,BG
12048016.34,31719,4.1216,LC
12048060.08,31717,7.4235,LC
12048071.71,31720,27.9166,BG
12048136.61,31718,7.4853,LC
12048162.11,31720,38.687,BG
12048170.38,31719,6.4729,LC
12048237.16,31720,24.9997,BG
12048311.98,31720,26.0981,BG
12048368.09,31717,7.1597,LC
12048390.23,31720,26.1025,BG
12048466.92,31720,26.4926,BG
12048545.73,31720,28.6758,BG
12048630.11,31720,33.3749,BG
12048633.42,31718,3.9623,LC
12048647.63,31719,4.1562,LC
12048669.12,31717,4.0809,LC
12048691.08,31718,4.0373,LC
12048696.65,31719,4.056,LC
12048707.12,31720,25.9699,BG
12048722.02,31717,4.0347,LC
12048780.66,31720,23.2192,BG
12048817.89,31718,4.0986,LC
12048853.77,31720,22.9912,BG
12048897.8,31719,4.4434,LC
12048922.15,31717,4.6678,LC
12048931.49,31720,27.3095,BG
12049007.36,31720,24.0098,BG
12049029.11,31718,4.319,LC
12049047.46,31719,4.0946,LC
12049057.85,31717,4.1465,LC
12049082.68,31720,25.1861,BG
12049141.07,31718,8.1528,LC
